2023
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de notificação";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Total"
"432285 VESPASIANO CORREA";-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"432290 VIADUTOS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"432300 VIAMAO";-;1;2;-;5;5;7;17;95;107;125;78;3;7;5;15;15;17;16;22;13;13;14;10;4;6;5;1;-;2;2;4;3;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;1;4;-;626
"432310 VICENTE DUTRA";-;-;-;-;2;4;2;6;25;20;31;32;-;-;-;3;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;127
"432320 VICTOR GRAEFF";-;-;-;-;-;-;-;1;1;5;4;4;2;2;2;2;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25
"432330 VILA FLORES";-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"432340 VILA MARIA";-;-;-;-;1;-;3;1;1;1;5;2;-;-;2;-;1;2;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21
"432350 VISTA ALEGRE";-;1;2;-;-;4;2;8;7;16;18;16;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;75
"432360 VISTA ALEGRE DO PRATA";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"432370 VISTA GAUCHA";10;10;23;10;37;36;50;81;52;57;69;4;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;5;447
"432375 VITORIA DAS MISSOES";-;-;-;-;-;-;-;1;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"432377 WESTFALIA";-;-;-;-;-;-;-;2;3;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"432380 XANGRI-LA";-;-;-;-;-;1;-;2;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"500020 AGUA CLARA";8;16;18;13;15;11;4;10;25;23;17;19;16;10;5;4;6;6;8;6;8;2;2;1;3;-;-;2;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;-;-;-;-;-;-;262
"500025 ALCINOPOLIS";-;8;4;9;17;38;28;24;27;47;46;40;25;15;12;12;12;12;6;12;12;6;2;4;5;5;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;434
"500060 AMAMBAI";6;2;8;6;10;9;18;25;75;182;61;6;10;16;15;10;6;11;9;10;3;4;5;5;1;-;-;1;-;2;-;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;520
"500070 ANASTACIO";3;2;8;12;7;9;13;24;21;21;23;23;16;9;6;-;2;2;2;2;1;1;2;1;-;1;-;1;-;1;-;1;-;-;-;1;-;1;-;-;-;1;-;-;-;1;-;2;-;-;-;-;220
"500080 ANAURILANDIA";1;1;5;-;5;3;6;5;27;26;47;100;89;57;40;28;15;19;15;5;1;3;-;2;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;504
"500085 ANGELICA";1;2;2;-;4;1;4;1;7;7;5;7;5;8;7;7;16;6;6;7;3;2;3;1;-;1;-;-;-;-;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;116
"500090 ANTONIO JOAO";6;7;10;9;7;8;21;21;58;63;76;70;41;51;59;35;15;13;35;18;21;9;14;13;7;3;2;2;4;2;1;1;-;-;1;3;-;-;3;-;-;-;-;-;-;-;-;-;1;1;-;1;712
"500100 APARECIDA DO TABOADO";1;-;-;-;2;-;1;14;16;14;11;8;1;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;1;-;-;1;1;1;-;1;1;1;1;1;1;2;2;1;-;-;89
"500110 AQUIDAUANA";3;14;18;12;13;27;12;13;24;39;20;19;26;7;10;13;9;5;8;3;6;8;3;3;3;3;3;-;2;1;-;2;1;-;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;5;2;-;340
"500124 ARAL MOREIRA";34;72;102;65;36;20;4;3;2;2;8;9;10;7;13;4;-;3;3;5;2;2;-;-;2;1;5;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;5;12;5;2;443
"500150 BANDEIRANTES";-;1;2;-;-;3;3;3;5;3;1;6;4;4;6;2;1;-;2;4;1;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;55
"500190 BATAGUASSU";2;8;3;7;4;7;10;14;36;42;56;43;26;23;37;33;19;41;31;34;19;13;9;12;3;2;2;-;-;1;1;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;541
"500200 BATAYPORA";9;17;30;46;69;55;51;34;35;42;52;48;27;15;16;2;2;-;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;554
"500210 BELA VISTA";11;17;18;26;47;71;53;60;78;74;75;69;67;60;63;92;22;34;21;16;11;6;8;5;1;2;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1009
"500215 BODOQUENA";30;22;15;15;21;30;40;31;43;38;48;25;31;33;34;10;10;4;5;3;1;5;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;498
"500220 BONITO";62;65;41;40;66;65;19;19;24;57;44;17;9;7;4;2;2;5;6;-;-;-;3;-;1;3;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;1;1;3;-;1;1;-;-;570
"500230 BRASILANDIA";1;3;-;-;2;-;2;16;29;32;31;40;24;15;24;21;10;9;10;6;2;2;2;1;1;3;16;8;12;10;8;3;1;-;4;2;1;1;-;3;5;4;6;8;6;3;4;4;4;11;10;3;423
"500240 CAARAPO";6;11;16;20;28;20;34;66;83;93;103;61;62;66;80;99;51;80;87;77;59;40;23;19;6;14;12;4;4;-;2;5;2;1;-;1;1;4;4;-;-;2;2;2;2;-;1;1;-;-;-;-;1354
"500260 CAMAPUA";7;4;4;5;8;13;1;10;11;21;36;18;6;4;3;1;2;4;-;-;1;-;1;1;-;-;-;1;3;1;1;1;1;-;-;-;1;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;173
"500270 CAMPO GRANDE";77;84;61;143;264;313;539;514;651;768;708;677;861;772;953;845;692;775;680;518;396;271;236;96;129;144;135;145;99;67;68;62;46;17;11;13;19;7;5;10;5;18;20;6;8;30;10;5;7;7;8;7;13002
"500280 CARACOL";14;13;8;6;7;6;12;5;9;20;18;14;3;3;5;2;4;-;3;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;155
"500290 CASSILANDIA";7;5;15;19;36;25;36;42;53;71;51;49;45;21;41;22;13;8;9;5;3;1;1;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;581
"500295 CHAPADAO DO SUL";21;21;29;58;56;139;150;167;105;8;4;14;15;20;19;16;13;7;15;13;15;10;6;6;2;6;1;-;2;1;2;1;-;-;1;-;-;-;-;-;-;1;-;2;-;1;2;-;-;-;2;4;955
"500310 CORGUINHO";1;-;2;-;-;-;-;1;3;8;2;1;-;3;2;1;2;1;-;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;31
"500315 CORONEL SAPUCAIA";8;7;16;30;18;38;64;92;108;173;262;136;42;45;24;21;17;22;18;24;20;13;9;1;-;1;1;1;-;3;5;1;-;2;2;2;6;2;3;-;1;2;6;2;2;4;1;3;-;1;5;6;1270
"500320 CORUMBA";31;46;72;106;158;275;293;336;304;267;209;168;101;79;50;44;21;17;15;18;6;5;9;-;3;2;5;1;5;1;2;1;1;2;4;1;-;4;5;-;1;2;3;4;1;2;1;3;3;1;-;-;2688
"500325 COSTA RICA";24;26;38;67;70;66;105;104;119;99;27;7;11;12;9;23;17;16;24;22;19;14;22;18;9;9;6;3;4;4;2;2;4;1;1;1;-;1;-;4;3;-;-;2;4;5;11;10;5;2;1;1;1054
"500330 COXIM";3;5;-;3;2;8;26;26;29;55;29;21;17;17;13;7;15;15;10;9;8;8;8;2;1;2;3;-;4;3;1;-;2;2;1;-;1;1;-;-;1;1;-;2;-;-;-;-;-;1;-;-;362
"500345 DEODAPOLIS";-;1;2;1;6;6;16;17;15;19;9;16;14;20;13;9;11;32;16;22;15;8;2;2;2;-;1;1;-;3;1;1;-;-;-;-;1;-;-;-;-;1;-;1;-;-;-;1;-;-;1;1;287
"500348 DOIS IRMAOS DO BURITI";-;1;-;2;-;1;1;8;13;21;16;1;1;3;4;5;3;1;4;1;2;2;1;-;-;-;-;1;1;-;-;2;1;1;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;99
"500350 DOURADINA";3;1;1;-;-;2;3;3;2;3;2;4;5;7;5;10;5;2;5;5;-;1;2;3;-;-;1;1;-;1;-;-;2;-;-;1;-;1;1;-;-;1;3;-;-;1;-;1;3;-;-;1;92
"500370 DOURADOS";8;20;26;35;39;41;56;61;74;127;190;153;101;110;164;99;90;139;128;99;63;83;31;34;14;9;20;9;1;3;5;5;4;-;3;-;2;5;1;1;1;1;1;1;2;3;5;2;2;5;-;4;2080
"500375 ELDORADO";1;-;1;2;8;6;14;14;18;14;19;18;13;13;24;21;14;13;13;17;12;13;4;-;3;2;3;2;1;2;-;-;-;-;-;-;-;-;2;-;-;1;1;1;2;-;-;-;-;-;-;-;292
"500380 FATIMA DO SUL";-;-;2;2;1;-;2;4;2;5;9;12;9;9;27;7;6;13;10;5;2;6;4;4;-;3;1;1;3;-;-;1;-;2;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;154
"500390 FIGUEIRAO";1;-;1;-;7;7;5;13;12;21;12;12;6;3;4;3;4;5;1;5;2;-;-;-;1;1;-;-;-;1;1;-;-;-;-;1;5;2;-;1;1;1;-;1;1;1;-;2;1;1;-;-;146
"500400 GLORIA DE DOURADOS";1;2;-;-;1;-;2;9;10;13;19;10;12;3;10;5;2;5;10;-;2;-;1;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;120
"500410 GUIA LOPES DA LAGUNA";9;14;8;9;12;7;5;6;9;11;6;10;2;9;4;5;4;1;-;2;2;5;1;-;3;2;2;4;3;-;-;2;-;1;2;2;-;1;-;-;-;-;-;1;1;-;-;-;-;-;-;-;165
"500430 IGUATEMI";-;3;5;12;5;1;4;7;35;43;40;9;7;4;11;2;2;1;5;7;1;5;2;1;2;1;-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;221
"500440 INOCENCIA";1;-;2;2;2;7;5;3;1;9;6;6;3;8;8;8;5;3;2;8;-;3;6;5;1;8;3;-;1;4;3;-;2;-;-;-;1;-;2;-;1;-;-;1;-;-;-;3;-;-;-;-;133
"500450 ITAPORA";8;8;14;13;21;38;56;71;93;83;56;86;81;84;57;46;14;35;18;12;10;4;6;3;-;1;1;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;924
"500460 ITAQUIRAI";1;8;3;5;6;6;7;12;32;38;61;51;42;31;47;46;28;33;28;27;14;20;9;23;6;9;3;3;4;1;3;5;1;-;2;2;1;2;1;1;2;3;-;1;1;-;-;-;-;2;-;1;632
"500470 IVINHEMA";8;7;9;6;15;12;26;22;19;66;75;73;81;104;138;137;86;65;105;64;35;41;42;17;6;13;5;5;2;3;-;-;2;-;-;1;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;1292
"500480 JAPORA";1;1;-;2;2;2;15;12;5;6;8;3;2;3;11;7;9;15;14;15;4;8;7;2;5;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;162
"500490 JARAGUARI";8;14;6;8;14;22;16;30;25;5;14;30;36;20;29;17;22;29;16;15;12;4;1;-;3;6;5;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;412
"500500 JARDIM";14;19;15;23;15;13;17;11;19;50;86;65;33;22;33;23;21;26;8;13;14;14;3;2;1;6;8;10;4;6;-;-;-;-;1;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;597
"500510 JATEI";1;-;2;-;2;1;5;11;10;4;1;-;7;-;13;5;3;4;1;1;2;-;-;-;1;1;1;-;-;-;-;-;1;-;-;1;1;1;-;1;-;1;-;-;1;1;1;-;3;-;-;-;88
"500515 JUTI";1;1;3;-;3;8;14;18;33;57;85;45;13;35;38;36;36;32;32;10;14;9;8;15;7;1;3;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;559
"500520 LADARIO";8;17;16;38;35;34;31;20;41;68;50;24;26;10;14;1;6;7;1;2;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;455
"500525 LAGUNA CARAPA";4;2;3;9;6;6;16;20;18;56;47;33;39;39;36;28;28;22;20;30;24;10;8;5;2;2;1;-;-;1;-;-;-;-;1;1;-;-;-;-;-;-;1;-;-;-;-;-;2;-;-;-;520
"500540 MARACAJU";23;24;34;42;50;51;49;56;88;152;176;146;101;112;109;111;65;52;46;42;32;14;14;13;8;20;23;21;6;-;1;2;1;1;1;-;-;-;1;-;-;3;-;-;1;-;3;-;1;-;-;-;1695
"500560 MIRANDA";49;42;39;24;16;12;13;8;16;28;27;5;1;2;1;1;1;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;288
"500568 MUNDO NOVO";4;4;4;6;11;20;35;53;73;93;96;59;20;20;14;5;6;40;45;37;25;5;-;-;1;1;-;-;-;-;-;-;-;-;-;-;3;3;4;8;9;12;2;6;5;-;-;2;-;2;3;2;738
"500570 NAVIRAI";3;6;8;4;6;13;25;32;61;143;157;142;82;95;115;118;121;153;192;150;121;127;105;87;24;36;29;18;12;2;7;5;3;4;1;-;2;3;-;2;-;-;-;-;1;1;2;1;1;1;3;-;2224
"500580 NIOAQUE";1;-;-;2;2;-;1;5;4;7;4;4;6;9;5;7;3;4;3;5;2;1;4;-;2;1;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;84
"500600 NOVA ALVORADA DO SUL";-;2;5;2;2;6;3;8;6;7;21;12;6;3;9;19;34;14;11;10;7;7;4;7;3;2;2;2;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;216
"500620 NOVA ANDRADINA";10;5;5;7;11;7;17;14;38;38;32;11;6;10;7;13;11;9;13;7;7;1;1;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;-;-;1;-;286
"500625 NOVO HORIZONTE DO SUL";-;-;-;-;-;-;-;-;1;2;7;14;9;26;18;16;10;13;18;15;10;14;6;3;5;5;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;199
"500627 PARAISO DAS AGUAS";3;1;2;2;-;2;13;9;22;18;25;9;2;2;4;3;3;12;5;4;7;6;3;2;1;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;165
"500630 PARANAIBA";4;3;5;7;5;6;3;7;6;4;1;6;7;3;-;-;-;4;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;73
"500635 PARANHOS";17;25;61;81;66;26;8;10;3;4;1;3;-;2;7;1;4;2;3;2;4;4;2;1;1;-;-;-;1;-;-;1;-;-;-;-;-;2;-;-;-;-;-;-;-;1;1;2;-;1;1;2;350
"500640 PEDRO GOMES";4;-;1;4;1;3;2;9;12;10;20;8;12;15;8;7;11;2;1;2;1;7;14;1;2;1;-;3;1;-;1;1;1;3;4;-;2;2;1;-;1;-;1;-;-;-;-;1;-;-;-;1;181
"500660 PONTA PORA";6;18;26;46;49;77;100;133;224;242;258;171;191;179;109;91;72;75;57;46;15;30;18;6;3;6;3;7;8;12;2;6;3;3;5;3;4;3;3;2;4;6;2;3;2;3;1;2;3;4;4;1;2347
"500690 PORTO MURTINHO";13;6;1;6;3;3;3;2;2;10;8;5;7;1;1;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;75
"500710 RIBAS DO RIO PARDO";1;1;2;-;1;-;6;5;5;15;3;4;2;5;4;6;4;3;5;6;1;3;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;-;-;-;88
"500720 RIO BRILHANTE";2;-;3;11;5;10;13;17;22;25;27;24;13;13;8;14;7;13;16;10;7;3;4;7;2;-;-;-;1;-;2;-;1;3;-;-;-;2;-;1;1;2;-;-;1;1;-;-;-;2;-;-;293
"500730 RIO NEGRO";4;4;2;2;5;6;1;-;3;2;2;5;3;-;-;1;2;1;1;-;-;1;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;48
"500740 RIO VERDE DE MATO GROSSO";10;9;5;23;19;13;25;9;10;15;11;6;1;3;4;3;2;2;2;1;2;1;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;180
"500750 ROCHEDO";3;2;1;1;3;7;10;13;7;8;5;2;6;4;7;5;6;2;2;-;1;-;1;1;2;2;-;-;-;1;-;1;2;1;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;110
"500755 SANTA RITA DO PARDO";1;-;1;1;4;-;-;3;7;-;3;2;4;2;5;6;3;3;9;2;4;4;-;1;2;1;2;2;1;-;-;-;-;-;-;-;-;1;-;-;-;-;2;1;-;-;-;3;2;-;-;-;82
"500769 SAO GABRIEL DO OESTE";18;23;21;25;16;19;28;26;42;33;50;31;25;11;23;25;11;14;7;13;7;4;2;3;5;3;3;2;2;3;2;7;3;2;13;5;2;10;8;2;4;10;5;3;4;5;3;4;8;5;1;2;603
"500770 SETE QUEDAS";18;21;15;5;10;19;25;45;59;64;74;18;2;2;1;4;3;2;8;15;13;15;8;1;3;3;9;1;3;1;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;2;4;1;6;1;4;14;501
"500780 SELVIRIA";-;1;-;-;2;1;6;4;8;21;8;10;8;6;13;9;11;10;9;2;5;1;5;2;2;1;1;-;1;-;-;2;4;1;-;-;-;3;2;3;-;4;1;3;1;-;1;-;-;-;-;-;172
"500790 SIDROLANDIA";12;11;5;25;42;61;57;92;94;114;106;65;63;51;50;49;20;9;7;8;5;2;-;1;2;7;1;-;2;1;-;1;-;-;1;-;2;-;-;-;-;1;6;1;-;-;-;-;-;-;5;-;979
"500793 SONORA";6;-;3;8;7;6;33;25;25;43;31;30;26;12;20;13;12;8;16;5;-;3;3;5;3;3;1;1;2;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;352
"500795 TACURU";1;6;8;5;11;12;8;31;20;36;48;7;1;1;-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;198
"500797 TAQUARUSSU";1;-;-;-;-;-;4;1;2;2;9;6;9;7;8;5;2;6;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;67
"500800 TERENOS";2;-;-;1;-;3;-;2;2;-;11;7;-;1;-;1;1;-;-;3;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;38
"500830 TRES LAGOAS";69;76;78;100;127;135;173;213;318;443;469;440;391;390;264;240;189;218;156;119;63;49;35;24;10;14;6;3;4;3;6;5;4;9;3;1;3;2;3;5;3;4;2;3;-;2;2;-;2;3;3;-;4884
"500840 VICENTINA";-;1;2;2;1;1;4;6;10;10;16;14;13;16;13;16;11;12;9;16;13;14;4;4;1;5;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;217
"510010 ACORIZAL";-;-;-;-;-;-;-;-;-;-;-;-;2;6;7;16;8;5;-;-;-;-;6;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;52
"510020 AGUA BOA";2;7;10;21;25;26;38;19;30;23;9;13;16;4;21;13;6;4;11;5;4;6;11;10;1;1;-;-;-;3;3;-;-;1;2;3;-;1;-;1;1;1;-;-;1;1;-;4;-;-;-;-;358
"510025 ALTA FLORESTA";11;17;22;12;11;17;23;21;23;25;26;32;60;45;62;37;20;20;20;10;10;5;7;8;7;3;5;6;2;4;2;5;7;2;1;1;6;3;12;4;2;6;6;3;14;10;7;12;5;2;-;3;684
"510030 ALTO ARAGUAIA";2;5;5;6;12;7;16;12;21;18;6;8;3;-;-;1;2;1;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;2;134
"510035 ALTO BOA VISTA";-;-;-;-;-;3;2;3;5;5;4;-;-;-;4;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28
"510040 ALTO GARCAS";2;2;2;-;4;2;7;11;16;16;13;5;3;4;3;1;1;2;3;1;2;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2;2;1;-;1;2;-;-;-;1;1;2;2;1;-;-;117
"510050 ALTO PARAGUAI";1;-;-;-;-;-;2;1;-;1;5;3;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;18
"510060 ALTO TAQUARI";3;6;3;3;9;4;7;2;3;7;3;-;-;1;-;-;-;-;8;2;3;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2;-;-;72
"510080 APIACAS";-;1;3;2;3;-;-;3;6;4;6;8;3;2;8;3;7;4;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;68
"510100 ARAGUAIANA";2;2;2;3;1;2;7;7;9;12;8;2;-;1;1;8;4;1;-;1;-;1;-;-;-;2;1;1;1;3;-;-;2;1;-;-;3;-;3;1;-;2;1;1;1;2;2;1;-;2;1;2;107
"510120 ARAGUAINHA";-;-;-;-;2;-;-;3;-;-;2;-;3;5;2;1;1;-;-;-;-;2;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26
"510125 ARAPUTANGA";3;2;5;2;3;5;2;5;3;7;2;7;15;10;8;21;11;7;8;5;3;5;10;10;6;11;3;2;1;1;2;2;11;5;8;6;-;3;1;1;3;5;1;1;2;2;3;1;1;-;-;-;241
"510130 ARENAPOLIS";-;-;-;-;-;-;-;5;9;9;4;2;-;-;1;-;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33
"510140 ARIPUANA";12;10;10;9;11;13;22;48;7;5;11;11;9;7;5;5;3;3;2;3;1;3;2;-;2;-;-;-;-;1;-;-;-;-;1;1;-;-;-;-;1;2;-;1;4;-;1;-;-;-;6;6;238
"510160 BARAO DE MELGACO";-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"510170 BARRA DO BUGRES";-;1;-;-;9;3;7;9;10;16;64;7;3;1;1;3;1;1;-;6;1;3;1;1;-;1;-;-;3;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;155
"510180 BARRA DO GARCAS";21;31;36;32;44;39;70;62;53;68;59;21;7;18;19;33;52;46;28;17;18;13;10;9;6;7;9;7;9;9;5;11;3;7;5;6;7;2;6;2;2;3;2;-;3;4;4;2;7;1;2;-;937
"510185 BOM JESUS DO ARAGUAIA";-;-;-;-;-;1;-;2;2;2;1;11;-;1;2;1;5;5;4;4;6;3;4;2;-;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;60
"510190 BRASNORTE";2;2;3;2;5;2;2;6;6;2;15;4;2;9;3;2;1;7;10;5;1;-;1;-;2;2;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;102
"510250 CACERES";10;14;10;18;24;28;44;61;78;80;124;82;50;42;53;36;28;25;43;20;22;14;7;8;8;2;1;1;3;6;6;7;4;3;4;3;7;2;3;2;-;1;1;1;1;2;1;-;1;1;-;-;992
"510260 CAMPINAPOLIS";-;4;1;1;1;2;-;5;5;5;14;20;5;7;6;-;2;8;15;8;7;5;1;1;1;2;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;132
