2021
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de notificação";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Total"
"411260 JARDIM OLINDA";-;-;-;10;4;4;5;4;2;11;-;2;2;4;4;3;12;15;3;4;-;4;5;-;2;1;4;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;107
"411270 JATAIZINHO";7;12;4;5;4;8;9;29;44;67;70;52;23;37;35;42;52;46;57;43;22;18;23;13;11;6;6;5;2;1;3;3;-;-;-;1;1;-;-;1;-;-;-;-;-;-;-;1;1;5;1;1;771
"411275 JESUITAS";-;1;-;1;2;2;9;14;29;36;47;36;24;20;36;48;34;29;62;20;5;4;2;-;-;2;5;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;471
"411280 JOAQUIM TAVORA";4;-;1;4;4;16;12;31;39;48;52;38;24;29;20;11;13;17;9;11;3;2;-;2;-;-;3;-;1;-;-;-;-;-;1;-;-;-;-;1;-;-;1;-;-;-;-;1;-;-;-;-;398
"411290 JUNDIAI DO SUL";-;-;-;2;-;2;1;1;1;1;2;-;-;-;1;4;2;3;1;1;5;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29
"411295 JURANDA";20;40;64;49;62;83;120;111;116;106;94;17;14;22;31;22;19;26;16;17;10;3;7;9;1;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;4;2;1;4;8;-;3;3;1111
"411300 JUSSARA";5;5;10;14;13;27;49;82;110;101;130;37;3;7;13;10;13;27;19;16;13;10;7;9;2;6;-;1;3;-;1;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;-;2;-;1;-;-;749
"411310 KALORE";3;15;61;52;41;39;46;26;25;56;69;22;7;2;6;13;2;4;4;4;3;-;-;-;1;-;1;-;-;-;1;-;1;1;-;-;-;1;1;-;4;1;1;1;-;-;-;2;-;1;-;-;517
"411320 LAPA";-;1;-;-;1;1;1;1;2;1;3;3;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
"411325 LARANJAL";-;-;-;-;1;-;-;-;-;1;14;2;1;2;4;1;1;10;3;4;3;1;2;-;1;1;-;1;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;56
"411330 LARANJEIRAS DO SUL";7;3;4;10;7;15;33;35;31;73;115;64;26;19;28;24;15;11;12;4;3;4;2;1;1;1;-;-;-;-;1;-;1;-;-;-;1;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;554
"411340 LEOPOLIS";-;1;-;1;3;6;7;26;34;56;93;35;-;2;1;-;-;2;4;-;4;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;279
"411342 LIDIANOPOLIS";22;20;51;50;55;49;63;37;28;35;32;36;5;21;23;29;16;36;26;24;20;16;8;7;4;9;3;2;4;8;6;4;1;1;-;2;4;3;4;7;15;16;25;18;12;20;28;15;20;13;18;8;979
"411345 LINDOESTE";48;82;88;117;101;88;88;57;70;51;22;26;19;28;42;64;76;26;25;35;11;11;8;4;7;10;3;-;5;1;-;2;-;-;-;-;-;-;-;2;-;-;6;8;2;3;15;21;33;37;45;24;1411
"411350 LOANDA";6;6;12;14;13;14;15;13;36;35;59;60;54;52;149;94;177;247;60;45;19;30;21;16;7;15;1;1;3;2;6;-;-;-;3;-;-;-;-;-;-;-;-;3;-;-;1;4;2;2;5;3;1305
"411360 LOBATO";1;1;2;2;5;5;10;8;27;27;22;35;33;43;61;50;46;76;40;21;7;5;4;2;3;3;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;542
"411370 LONDRINA";543;704;878;1097;1246;1737;2260;2657;3141;4139;5015;5229;3707;4727;6507;6227;5548;5262;4527;3404;2223;1467;1093;568;396;326;257;238;139;136;134;100;97;110;85;77;99;63;84;89;85;79;85;92;119;134;163;159;249;330;326;274;78431
"411373 LUIZIANA";185;210;290;212;149;162;143;89;99;90;65;19;4;15;19;19;24;23;15;3;3;7;7;5;2;-;2;1;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;3;8;13;25;66;71;82;2133
"411375 LUNARDELLI";32;63;52;42;49;42;45;53;59;43;53;34;19;20;66;64;65;73;36;33;14;9;6;5;1;3;-;-;1;1;1;-;-;1;-;-;1;-;1;3;-;1;2;5;9;37;50;41;41;33;26;26;1261
"411380 LUPIONOPOLIS";36;41;43;60;64;93;80;70;85;97;95;58;65;45;38;27;15;33;10;11;5;7;6;4;6;9;3;6;7;6;3;6;5;2;4;1;1;3;1;1;1;1;6;9;5;5;23;7;8;32;18;10;1277
"411390 MALLET";-;-;-;-;-;-;-;1;2;2;6;3;1;1;2;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;21
"411400 MAMBORE";-;5;6;8;12;3;6;23;41;44;57;44;35;44;59;69;89;41;33;21;11;6;7;4;4;5;1;-;-;-;1;-;-;1;1;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;683
"411410 MANDAGUACU";10;12;6;11;21;20;33;69;84;90;113;146;37;90;122;162;213;238;202;129;111;84;64;27;23;16;7;7;14;5;3;5;2;2;-;1;2;1;6;8;4;-;2;1;8;7;3;4;1;2;5;3;2236
"411420 MANDAGUARI";41;33;57;60;83;204;230;267;373;295;231;40;17;21;41;56;46;70;86;64;34;38;35;20;22;8;7;2;2;2;-;1;-;-;5;4;1;1;1;-;-;2;-;-;2;1;-;2;1;8;4;3;2521
"411430 MANDIRITUBA";-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"411435 MANFRINOPOLIS";-;-;-;-;-;-;-;-;-;1;5;-;-;1;1;1;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"411440 MANGUEIRINHA";-;-;-;1;-;-;3;-;4;11;8;7;12;9;14;18;14;8;7;8;2;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;128
"411450 MANOEL RIBAS";2;3;2;17;25;30;48;80;87;129;176;77;12;5;15;6;9;10;5;5;2;1;2;-;3;-;-;2;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;758
"411460 MARECHAL CANDIDO RONDON";15;23;29;35;53;97;155;289;503;721;707;500;423;410;545;628;581;502;362;237;126;79;71;51;31;28;23;19;14;16;5;7;4;2;-;2;-;3;3;1;2;2;-;3;4;-;-;3;1;2;5;6;7328
"411470 MARIA HELENA";12;14;54;30;74;87;100;86;96;99;84;81;66;53;45;26;26;20;22;11;10;5;8;3;3;2;4;2;-;1;2;-;1;-;1;2;2;3;-;1;-;2;4;4;6;2;4;-;5;6;4;6;1179
"411480 MARIALVA";7;7;16;20;31;56;95;127;158;175;217;33;11;31;30;37;35;52;38;31;23;19;17;8;5;6;4;4;4;3;5;5;5;1;1;1;2;2;-;2;2;-;-;1;1;3;3;-;-;5;4;3;1346
"411490 MARILANDIA DO SUL";8;8;22;15;25;28;54;77;106;93;152;105;1;8;11;12;6;8;4;6;5;2;3;-;-;-;2;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;1;-;1;769
"411500 MARILENA";25;25;24;47;39;58;49;50;37;46;30;34;33;17;42;61;45;45;30;17;17;18;12;2;10;4;9;8;6;3;5;2;3;4;2;-;4;1;2;1;2;6;1;6;8;7;6;3;9;23;10;10;958
"411510 MARILUZ";270;311;327;247;177;159;140;124;97;109;111;59;13;7;13;21;31;47;27;26;20;21;20;13;12;7;7;14;5;5;5;6;4;6;4;3;-;2;3;2;9;13;7;9;16;23;33;32;97;98;131;174;3117
"411520 MARINGA";209;261;407;539;706;930;1205;1369;1353;1287;1003;756;804;883;1453;1239;1010;1220;871;779;429;456;371;320;194;122;129;104;110;73;76;51;49;51;38;45;53;48;54;37;42;61;58;53;83;47;52;59;73;84;100;64;21870
"411530 MARIOPOLIS";-;-;-;-;1;-;-;2;1;4;4;1;-;-;2;1;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19
"411535 MARIPA";7;4;6;6;17;31;68;91;113;138;101;20;20;27;52;43;48;26;59;27;13;10;6;6;4;2;2;1;1;1;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;956
"411540 MARMELEIRO";-;3;3;7;10;7;10;31;39;46;60;50;17;19;21;23;28;39;13;11;3;1;-;1;1;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;1;1;-;-;2;453
"411545 MARQUINHO";-;-;-;-;2;-;1;-;1;4;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"411550 MARUMBI";3;3;12;8;9;6;33;55;40;68;58;75;74;118;89;51;57;47;27;11;14;6;1;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;1;1;873
"411560 MATELANDIA";-;3;8;5;13;23;61;100;204;376;456;478;315;268;218;176;102;121;74;56;20;11;8;8;6;4;2;4;1;3;-;-;-;-;2;-;-;1;-;-;-;1;-;-;2;2;-;1;2;1;1;1;3138
"411570 MATINHOS";12;20;23;25;53;99;110;130;217;200;194;182;361;395;270;394;415;382;307;185;136;143;77;39;24;29;16;4;2;3;-;-;1;-;1;-;-;-;-;-;-;2;-;8;16;15;3;18;16;7;6;2;4542
"411573 MATO RICO";-;-;1;-;-;-;-;2;-;3;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"411575 MAUA DA SERRA";6;5;15;28;34;23;45;58;78;119;112;16;1;1;-;1;1;3;-;1;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;553
"411580 MEDIANEIRA";14;26;25;35;43;71;93;158;249;482;655;590;385;367;388;381;309;416;351;256;103;93;56;38;19;22;19;16;7;8;15;10;15;8;9;5;10;8;18;7;7;16;5;7;9;16;6;7;12;14;12;6;5897
"411585 MERCEDES";7;11;6;6;11;15;18;42;52;77;93;96;100;91;80;82;62;49;45;18;14;7;3;3;4;1;1;-;1;-;-;-;3;1;-;-;2;-;1;-;1;1;-;1;3;3;3;2;1;1;5;3;1026
"411590 MIRADOR";8;8;9;8;4;12;9;4;10;7;16;31;5;5;5;2;3;-;1;1;-;-;1;-;-;-;-;1;3;-;1;3;3;-;4;4;-;1;10;8;9;5;4;3;1;2;8;3;1;1;6;2;232
"411600 MIRASELVA";-;5;2;3;4;7;11;8;21;21;10;20;26;33;33;36;23;27;11;21;6;5;4;3;1;3;3;-;1;-;-;-;1;1;-;4;1;-;-;1;3;-;1;2;3;3;6;4;2;3;1;-;384
"411605 MISSAL";4;6;9;13;22;28;42;48;65;69;112;115;38;41;38;59;38;53;43;21;20;22;18;11;3;2;2;4;2;8;5;1;1;2;1;1;1;1;2;2;3;1;-;1;1;2;3;1;2;7;4;5;1003
"411610 MOREIRA SALES";6;6;11;19;14;23;55;55;89;117;161;46;11;11;7;21;23;19;18;9;4;8;5;3;1;-;-;1;1;2;2;1;-;1;-;1;1;2;-;1;1;-;-;2;-;-;-;1;1;1;1;-;762
"411620 MORRETES";6;17;12;50;45;59;52;60;110;99;85;109;102;87;87;51;51;39;32;9;1;6;1;2;4;-;2;1;-;2;2;2;1;1;-;-;1;1;1;-;-;-;-;-;1;1;-;-;2;-;1;3;1198
"411630 MUNHOZ DE MELO";-;-;-;1;1;1;2;-;8;13;12;47;29;25;63;64;47;53;39;32;12;4;3;6;-;7;2;3;1;3;5;1;2;-;1;-;-;-;-;-;-;-;2;-;-;1;1;-;-;-;-;-;491
"411640 NOSSA SENHORA DAS GRACAS";16;24;35;54;56;64;78;55;46;50;42;37;41;32;23;16;25;26;19;16;7;10;6;6;1;2;4;1;2;-;4;1;-;1;-;-;-;-;-;-;1;-;-;1;-;1;1;1;-;6;7;4;822
"411650 NOVA ALIANCA DO IVAI";1;-;-;6;7;2;7;9;6;7;-;-;2;2;5;3;2;1;6;12;5;6;2;3;2;1;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;-;-;-;-;1;-;-;-;-;1;102
"411660 NOVA AMERICA DA COLINA";1;3;6;8;24;34;84;60;65;61;76;69;6;5;9;5;6;11;12;4;11;4;6;-;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;576
"411670 NOVA AURORA";8;7;10;6;10;10;46;57;55;118;112;94;66;53;58;89;68;106;118;70;43;36;26;27;27;23;17;13;9;4;9;6;7;3;5;6;6;-;1;4;2;2;5;3;4;6;13;5;6;9;2;2;1492
"411680 NOVA CANTU";-;-;1;5;4;4;4;9;19;31;32;17;3;6;2;9;5;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;157
"411690 NOVA ESPERANCA";2;5;8;16;20;23;42;65;98;139;221;265;258;262;318;212;196;188;134;53;22;25;12;9;1;2;3;3;1;3;1;-;-;-;-;-;-;-;-;-;1;1;1;1;-;1;1;2;2;-;2;1;2620
"411695 NOVA ESPERANCA DO SUDOESTE";-;-;6;2;3;4;29;57;51;107;165;70;9;19;25;19;23;24;9;7;7;5;2;3;1;-;1;1;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;653
"411700 NOVA FATIMA";-;-;2;-;-;2;4;9;25;30;47;54;62;64;93;98;78;68;49;46;23;21;12;3;5;7;2;1;2;1;1;-;-;-;-;2;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;814
"411705 NOVA LARANJEIRAS";2;-;1;5;5;5;16;25;23;31;3;-;-;1;-;1;1;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;123
"411710 NOVA LONDRINA";7;5;12;15;20;29;49;47;99;65;69;109;104;113;163;136;83;177;130;85;52;61;23;19;19;15;10;8;11;7;2;4;2;-;-;1;1;-;-;-;-;1;2;-;1;-;-;2;2;1;2;3;1766
"411720 NOVA OLIMPIA";3;5;2;3;3;10;22;26;23;48;63;65;62;67;86;83;84;57;45;43;25;32;22;17;9;7;10;1;5;4;6;5;3;4;6;6;2;4;5;1;8;-;1;2;2;1;-;-;1;-;-;1;990
"411721 NOVA SANTA BARBARA";-;-;-;1;1;1;2;-;2;5;18;9;4;10;12;5;4;4;5;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;86
"411722 NOVA SANTA ROSA";1;2;3;5;11;14;44;102;141;209;191;206;146;108;94;61;52;69;18;7;1;3;2;3;1;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;1499
"411725 NOVA PRATA DO IGUACU";2;-;4;2;2;4;19;11;49;73;91;79;89;81;109;121;49;65;21;10;2;-;2;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;889
"411727 NOVA TEBAS";47;45;103;87;86;53;75;30;11;10;6;1;2;1;1;1;4;14;6;8;9;9;3;4;1;3;4;-;-;1;1;-;3;1;-;-;-;-;1;1;1;4;2;6;3;5;11;14;20;34;32;42;806
"411729 NOVO ITACOLOMI";-;4;7;7;14;12;25;31;20;20;45;41;8;8;7;37;21;25;14;15;11;5;2;2;2;-;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;388
"411730 ORTIGUEIRA";2;6;6;11;33;46;80;152;168;172;106;91;5;12;10;16;9;16;11;5;6;5;6;4;7;1;2;1;1;-;-;-;-;-;-;-;-;1;1;1;1;1;1;-;-;2;-;-;2;1;2;-;1003
"411740 OURIZONA";1;1;-;3;2;2;5;4;16;10;28;69;92;97;120;77;53;35;19;5;8;3;3;1;2;-;-;1;-;-;-;-;-;-;-;1;1;-;1;-;1;-;-;-;-;-;1;-;-;-;1;-;663
"411745 OURO VERDE DO OESTE";2;-;1;1;1;5;6;18;15;22;15;5;-;5;7;19;20;12;8;6;7;5;9;3;1;-;-;1;1;-;2;-;1;-;-;-;1;-;-;-;1;1;-;-;1;-;1;2;-;-;1;-;206
"411750 PAICANDU";2;3;4;10;9;12;28;98;119;149;151;30;8;9;30;46;23;34;13;4;5;3;2;1;2;2;1;-;-;-;-;1;-;-;-;-;-;1;3;2;1;-;-;-;-;-;-;-;-;1;-;-;807
"411760 PALMAS";3;-;-;1;1;-;1;-;4;7;3;4;4;3;3;1;-;2;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;41
"411770 PALMEIRA";-;1;2;-;1;-;2;2;2;18;13;9;1;2;-;-;3;-;2;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;61
"411780 PALMITAL";-;-;1;-;3;1;3;24;26;71;62;37;2;1;7;8;4;7;6;4;2;1;-;1;-;1;3;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;1;-;-;-;-;-;-;-;280
"411790 PALOTINA";22;10;22;38;60;69;110;136;187;333;271;89;119;125;155;173;186;225;198;160;110;82;62;44;20;11;14;10;10;6;3;3;2;1;2;2;2;-;2;2;1;-;-;1;1;1;8;1;2;4;2;3;3100
"411800 PARAISO DO NORTE";42;31;72;54;45;48;50;66;67;33;51;24;5;10;19;16;13;14;15;12;16;11;17;12;5;3;4;1;2;8;3;3;4;7;-;1;-;-;1;-;-;1;1;1;2;1;5;5;3;10;5;10;829
"411810 PARANACITY";1;1;3;2;3;2;3;6;9;15;31;46;37;77;95;58;109;130;68;31;16;15;12;6;10;4;8;4;4;3;-;1;2;-;1;-;-;-;-;1;1;-;-;1;-;-;-;-;2;-;-;1;819
"411820 PARANAGUA";36;56;63;103;97;198;216;487;466;596;446;407;552;722;361;399;467;614;387;413;436;275;294;267;146;119;79;76;44;36;34;34;23;14;18;22;11;32;21;12;12;13;12;23;19;30;28;26;24;38;28;15;9347
"411830 PARANAPOEMA";9;10;4;13;4;6;16;23;12;9;6;14;27;38;34;18;27;20;26;9;13;12;5;8;2;1;3;5;2;1;2;-;1;1;-;1;2;-;1;2;-;-;-;1;1;2;2;-;1;4;-;5;403
"411840 PARANAVAI";197;278;386;393;443;499;419;430;334;366;261;99;112;140;241;207;252;278;217;121;73;73;67;55;29;20;26;21;18;19;21;9;8;12;8;12;15;20;16;24;26;23;25;20;28;27;32;43;42;48;53;64;6650
"411845 PATO BRAGADO";-;-;-;-;1;5;7;9;31;19;16;27;32;43;31;42;29;18;22;14;9;4;3;1;2;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;369
"411850 PATO BRANCO";3;7;7;9;30;92;200;328;420;626;768;609;504;497;367;327;311;291;252;194;133;56;31;11;12;20;6;-;2;-;1;-;-;-;-;-;-;-;1;3;1;1;1;1;1;-;1;1;-;1;2;5;6133
"411860 PAULA FREITAS";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"411870 PAULO FRONTIN";-;-;-;-;-;-;-;-;2;2;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"411880 PEABIRU";95;105;134;127;117;108;72;74;55;43;31;6;4;3;4;7;6;9;9;5;1;1;1;3;2;2;1;1;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;2;-;-;5;4;10;40;40;37;1167
"411885 PEROBAL";3;1;2;21;15;21;38;42;62;83;131;108;15;8;20;24;60;64;54;34;14;26;24;18;11;11;19;3;7;3;4;-;1;-;-;-;2;-;1;-;-;-;1;-;-;1;1;-;1;2;1;1;958
"411890 PEROLA";2;2;6;5;13;27;35;51;67;68;101;116;89;83;113;110;88;102;78;106;56;47;44;40;32;6;14;8;10;4;1;6;6;1;2;-;-;-;3;2;-;2;-;1;1;-;4;3;1;2;-;-;1558
"411900 PEROLA D'OESTE";-;2;1;3;9;9;18;26;37;83;105;110;25;34;43;39;21;70;48;32;18;20;13;5;5;12;4;5;1;11;2;6;2;3;6;-;2;2;5;4;-;-;-;-;-;1;1;1;4;3;-;1;852
"411910 PIEN";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"411915 PINHAIS";5;4;7;20;19;30;42;81;84;94;78;5;4;3;11;7;11;5;4;6;3;2;1;2;1;2;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;-;2;2;-;1;1;541
"411920 PINHALAO";-;-;-;-;1;-;3;2;5;8;6;15;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;43
"411925 PINHAL DE SAO BENTO";-;2;-;2;5;4;14;15;54;85;55;71;64;43;48;19;12;5;7;3;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;510
"411930 PINHAO";-;-;1;-;3;1;6;2;1;-;2;3;-;-;1;-;2;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;25
"411940 PIRAI DO SUL";-;-;-;-;3;1;11;11;27;23;49;40;42;16;29;22;33;31;9;9;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;1;-;-;367
"411950 PIRAQUARA";3;3;3;1;3;-;2;10;5;5;10;-;-;1;-;-;2;5;2;-;1;-;-;2;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;-;-;1;-;-;-;1;-;64
"411960 PITANGA";3;3;6;10;14;25;42;70;124;137;125;95;47;50;50;55;38;42;42;40;15;8;1;-;1;-;4;-;-;-;-;3;-;-;-;-;1;-;1;-;-;1;-;-;-;-;-;1;1;1;1;-;1057
"411965 PITANGUEIRAS";-;-;1;1;5;2;5;8;9;10;21;10;6;13;13;17;21;12;13;11;3;3;3;2;1;-;1;-;-;1;-;-;-;3;-;1;-;-;-;-;-;-;-;1;1;-;-;-;1;1;-;-;200
"411970 PLANALTINA DO PARANA";47;29;77;80;45;69;48;51;47;46;47;29;2;3;17;8;8;21;19;12;15;5;7;3;7;7;3;3;3;3;1;1;-;-;2;-;1;1;-;-;-;-;-;-;-;2;-;1;4;2;8;18;802
"411980 PLANALTO";-;1;10;9;30;44;43;64;85;106;147;102;80;91;127;139;77;107;112;60;26;27;10;15;-;4;4;4;4;2;2;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;1;1535
"411990 PONTA GROSSA";13;10;22;24;21;41;79;108;245;414;551;241;13;5;18;22;22;22;13;9;3;4;1;2;3;3;-;1;-;-;2;2;2;1;2;1;2;1;1;4;-;2;3;1;1;5;3;1;-;1;4;3;1952
"411995 PONTAL DO PARANA";12;13;21;35;56;71;76;35;68;56;63;105;215;148;181;225;168;157;220;171;101;102;68;63;51;39;17;10;6;5;6;4;2;6;1;1;2;2;1;-;-;-;2;3;-;1;1;-;-;1;1;-;2592
"412000 PORECATU";1;1;4;5;5;4;8;10;15;26;41;45;44;58;63;114;110;140;124;91;58;69;47;33;19;17;14;18;5;9;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;-;-;-;1;1;-;1203
"412010 PORTO AMAZONAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"412015 PORTO BARREIRO";-;-;-;1;1;1;2;2;-;5;9;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23
"412020 PORTO RICO";3;9;3;5;5;3;6;7;3;9;7;19;25;37;56;50;50;75;43;34;17;19;13;7;3;2;2;2;3;-;-;4;-;-;-;1;-;1;2;1;-;-;1;1;-;2;2;-;2;-;-;-;534
"412030 PORTO VITORIA";-;-;-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"412033 PRADO FERREIRA";1;2;-;12;7;14;26;33;35;47;74;74;65;75;120;71;75;100;91;57;36;26;12;3;2;2;1;-;-;-;1;1;1;1;-;2;-;-;2;-;-;-;-;-;3;-;2;-;-;3;-;-;1077
"412035 PRANCHITA";-;-;1;2;7;4;11;19;17;77;91;38;3;3;1;2;3;4;8;4;-;4;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;304
"412040 PRESIDENTE CASTELO BRANCO";1;1;2;2;1;1;-;3;5;6;14;18;2;5;2;6;3;6;3;2;1;-;2;-;1;1;-;1;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;94
"412050 PRIMEIRO DE MAIO";3;5;9;9;11;28;20;21;41;51;75;57;19;60;82;115;178;211;126;89;14;12;8;2;-;-;2;1;2;-;2;2;-;2;2;-;-;-;-;2;2;4;1;3;4;15;18;9;5;8;11;8;1349
"412060 PRUDENTOPOLIS";3;-;-;-;3;5;8;13;20;15;7;5;-;-;1;1;4;4;-;1;-;1;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;95
