2013
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebr.def
"Município de notificação";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"412330 SANTA CRUZ DE MONTE CASTELO";-;-;27;149;60;30;8;-;-;-;-;1;5;280
"412340 SANTA FE";-;172;323;183;67;10;-;-;-;-;-;1;3;759
"412350 SANTA HELENA";-;3;3;15;10;7;-;1;-;-;-;1;3;43
"412360 SANTA INES";-;-;3;3;19;21;18;-;-;-;-;-;-;64
"412370 SANTA ISABEL DO IVAI";-;3;10;49;112;90;20;6;1;-;-;-;4;295
"412380 SANTA IZABEL DO OESTE";-;-;1;1;3;-;-;-;1;-;-;2;2;10
"412382 SANTA LUCIA";-;-;-;-;-;1;-;-;-;1;-;-;-;2
"412390 SANTA MARIANA";-;-;3;4;10;5;1;2;-;-;-;-;-;25
"412395 SANTA MONICA";-;1;38;81;75;25;17;6;-;-;-;-;-;243
"412402 SANTA TEREZA DO OESTE";-;3;2;8;6;3;-;-;-;-;-;-;-;22
"412405 SANTA TEREZINHA DE ITAIPU";-;4;25;46;65;38;13;6;-;3;8;17;12;237
"412410 SANTO ANTONIO DA PLATINA";-;-;1;12;29;23;2;-;-;-;-;-;-;67
"412420 SANTO ANTONIO DO CAIUA";-;2;10;122;111;15;4;1;1;3;-;1;-;270
"412430 SANTO ANTONIO DO PARAISO";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"412440 SANTO ANTONIO DO SUDOESTE";-;-;2;3;4;1;2;-;-;-;2;11;1;26
"412450 SANTO INACIO";-;-;15;151;141;51;13;-;-;-;-;-;-;371
"412460 SAO CARLOS DO IVAI";-;345;247;97;33;9;1;-;-;2;1;4;39;778
"412480 SAO JOAO";-;-;1;-;-;-;-;-;-;-;-;-;2;3
"412490 SAO JOAO DO CAIUA";-;32;115;116;49;18;2;-;-;-;-;-;3;335
"412500 SAO JOAO DO IVAI";-;-;2;12;23;8;3;-;-;-;-;-;-;48
"412530 SAO JORGE DO IVAI";-;1;10;21;18;4;-;-;-;-;-;-;-;54
"412535 SAO JORGE DO PATROCINIO";-;-;1;1;-;8;1;-;-;-;-;-;-;11
"412545 SAO JOSE DAS PALMEIRAS";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"412550 SAO JOSE DOS PINHAIS";-;5;2;2;3;-;-;-;-;-;-;-;-;12
"412555 SAO MANOEL DO PARANA";-;3;11;23;19;2;-;-;-;-;-;1;-;59
"412560 SAO MATEUS DO SUL";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"412570 SAO MIGUEL DO IGUACU";-;3;4;6;8;6;-;-;1;1;2;1;1;33
"412575 SAO PEDRO DO IGUACU";-;-;-;1;1;2;-;-;-;-;-;-;-;4
"412580 SAO PEDRO DO IVAI";-;1;6;67;72;3;-;-;-;-;-;-;-;149
"412590 SAO PEDRO DO PARANA";-;1;1;14;5;1;-;-;-;-;-;-;-;22
"412600 SAO SEBASTIAO DA AMOREIRA";-;1;5;22;84;10;-;-;-;-;-;-;-;122
"412610 SAO TOME";-;2;12;30;46;28;3;-;-;-;-;-;-;121
"412625 SARANDI";-;14;77;408;470;141;14;5;-;1;-;4;5;1139
"412627 SAUDADE DO IGUACU";-;-;2;-;1;-;-;-;-;-;-;-;-;3
"412635 SERRANOPOLIS DO IGUACU";-;1;-;-;1;-;-;-;-;-;-;-;-;2
"412640 SERTANEJA";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"412650 SERTANOPOLIS";-;11;8;52;179;115;27;3;-;-;-;2;1;398
"412667 TAMARANA";-;1;2;33;66;2;2;1;5;6;5;15;12;150
"412670 TAMBOARA";-;20;68;107;67;54;24;-;-;-;3;-;-;343
"412680 TAPEJARA";-;2;1;5;19;24;9;1;-;-;-;-;-;61
"412690 TAPIRA";-;2;17;154;124;32;13;-;-;-;-;-;-;342
"412710 TELEMACO BORBA";-;2;5;4;2;-;1;-;-;-;-;-;1;15
"412720 TERRA BOA";-;4;7;28;17;15;2;1;-;-;-;-;-;74
"412730 TERRA RICA";-;133;354;351;124;34;3;1;-;-;-;1;1;1002
"412740 TERRA ROXA";-;36;149;209;124;25;3;2;-;-;-;3;2;553
"412770 TOLEDO";-;16;42;85;75;27;5;1;-;1;-;1;1;254
"412785 TRES BARRAS DO PARANA";-;-;-;1;2;2;-;-;-;-;-;-;-;5
"412790 TUNEIRAS DO OESTE";-;1;3;18;61;15;1;-;-;-;-;-;-;99
"412795 TUPASSI";-;3;8;61;46;15;1;-;-;-;-;-;-;134
"412800 UBIRATA";-;18;39;84;70;15;8;3;-;-;-;-;1;238
"412810 UMUARAMA";-;41;83;604;862;277;86;7;-;-;1;1;2;1964
"412830 UNIFLOR";-;-;10;199;118;27;6;-;-;-;-;1;-;361
"412840 URAI";-;-;1;1;-;1;-;-;-;-;-;-;-;3
"412855 VERA CRUZ DO OESTE";-;2;1;4;-;-;1;-;1;-;1;-;-;10
"412860 VERE";-;-;-;-;-;2;-;-;-;-;1;1;-;4
"412862 ALTO PARAISO";-;-;-;6;7;1;-;-;-;-;-;-;-;14
"412870 VITORINO";-;-;-;-;2;-;-;-;-;-;-;-;-;2
"412880 XAMBRE";-;-;2;11;12;1;-;-;1;1;1;-;-;29
"420120 ANTONIO CARLOS";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"420160 ARROIO TRINTA";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"420200 BALNEARIO CAMBORIU";-;-;5;7;5;1;-;-;1;-;-;1;-;20
"420230 BIGUACU";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"420240 BLUMENAU";-;12;2;4;5;2;4;-;-;-;-;-;1;30
"420245 BOMBINHAS";-;-;2;-;1;-;-;-;-;-;-;2;2;7
"420253 BOM JESUS";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"420257 BOM JESUS DO OESTE";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"420290 BRUSQUE";-;1;-;2;1;-;-;-;-;-;-;-;-;4
"420300 CACADOR";-;-;-;-;2;-;-;-;-;-;-;-;-;2
"420310 CAIBI";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"420330 CAMPO ALEGRE";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"420350 CAMPO ERE";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"420380 CANOINHAS";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"420395 CAPIVARI DE BAIXO";-;-;1;-;1;-;-;-;-;-;-;-;-;2
"420400 CATANDUVAS";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"420420 CHAPECO";-;4;2;5;13;2;-;-;-;-;-;-;2;28
"420430 CONCORDIA";-;1;4;-;-;-;-;-;-;-;-;-;-;5
"420450 CORUPA";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"420460 CRICIUMA";-;-;-;3;2;-;-;-;-;-;-;-;-;5
"420470 CUNHA PORA";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"420490 DESCANSO";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"420540 FLORIANOPOLIS";-;4;16;18;25;4;-;-;-;-;-;-;-;67
"420550 FRAIBURGO";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"420570 GAROPABA";-;1;-;2;1;-;-;-;-;-;-;-;-;4
"420580 GARUVA";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"420590 GASPAR";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"420600 GOVERNADOR CELSO RAMOS";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"420640 GUARACIABA";-;-;1;-;-;-;-;-;-;-;-;1;-;2
"420650 GUARAMIRIM";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"420665 GUATAMBU";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"420700 ICARA";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"420730 IMBITUBA";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"420750 INDAIAL";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"420765 IPORA DO OESTE";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"420800 ITA";-;-;-;4;-;-;-;-;-;-;-;-;-;4
"420820 ITAJAI";-;6;8;7;3;2;-;-;1;-;-;-;-;27
"420830 ITAPEMA";-;-;2;2;2;1;-;-;-;-;-;-;-;7
"420880 JAGUARUNA";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"420890 JARAGUA DO SUL";-;8;-;-;1;-;-;-;-;-;-;-;-;9
"420910 JOINVILLE";-;12;3;9;4;1;-;-;-;-;-;-;-;29
"420930 LAGES";-;1;-;1;1;-;-;-;1;-;-;-;-;4
"420940 LAGUNA";-;-;2;-;1;-;-;-;-;-;-;-;-;3
"421000 LUIZ ALVES";-;-;1;-;-;-;-;-;-;-;-;-;1;2
"421010 MAFRA";-;-;3;-;-;1;-;-;-;-;-;-;-;4
"421130 NAVEGANTES";-;-;2;-;1;1;-;-;-;-;-;-;-;4
"421170 ORLEANS";-;-;2;-;-;-;-;-;-;-;-;-;-;2
"421190 PALHOCA";-;2;3;-;1;-;1;-;-;-;-;-;-;7
"421210 PALMITOS";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"421220 PAPANDUVA";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"421290 PINHALZINHO";-;-;1;-;-;1;-;-;-;-;-;-;-;2
"421320 POMERODE";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"421350 PORTO BELO";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"421415 PRINCESA";-;-;2;-;-;-;-;-;-;-;-;-;-;2
"421480 RIO DO SUL";-;-;1;-;1;-;-;-;-;-;-;-;-;2
"421500 RIO NEGRINHO";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"421507 RIQUEZA";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"421520 ROMELANDIA";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"421565 SANTA ROSA DO SUL";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"421580 SAO BENTO DO SUL";-;1;-;-;1;-;-;-;-;-;-;-;-;2
"421620 SAO FRANCISCO DO SUL";-;-;2;-;-;1;-;1;-;-;-;-;-;4
"421630 SAO JOAO BATISTA";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"421660 SAO JOSE";-;1;2;-;2;-;-;-;-;-;-;-;-;5
"421670 SAO JOSE DO CEDRO";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"421690 SAO LOURENCO DO OESTE";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"421720 SAO MIGUEL DO OESTE";-;-;1;-;-;1;-;-;-;1;-;-;-;3
"421740 SCHROEDER";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"421800 TIJUCAS";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"421870 TUBARAO";-;-;1;-;-;2;2;-;-;-;-;-;-;5
"421930 VIDEIRA";-;-;-;-;2;-;-;-;-;-;-;-;-;2
"421950 XANXERE";-;-;1;-;-;1;-;1;-;-;-;-;-;3
"421960 XAVANTINA";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"421970 XAXIM";-;2;-;1;1;-;-;-;-;-;-;-;-;4
"430020 AJURICABA";-;-;-;-;2;-;-;-;-;-;-;-;-;2
"430040 ALEGRETE";-;-;-;1;-;1;-;-;1;-;-;-;-;3
"430060 ALVORADA";-;-;-;2;-;-;-;-;-;-;-;-;-;2
"430110 ARROIO DOS RATOS";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"430165 BARAO";-;2;-;-;-;-;-;-;-;-;-;-;-;2
"430190 BARRA DO RIBEIRO";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"430210 BENTO GONCALVES";-;1;3;1;-;-;-;-;-;-;-;-;-;5
"430235 BOM PRINCIPIO";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"430260 BRAGA";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"430300 CACHOEIRA DO SUL";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"430350 CAMAQUA";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"430430 CANDIDO GODOI";-;1;-;-;4;1;-;-;-;-;-;-;-;6
"430460 CANOAS";-;3;1;1;2;3;1;-;-;-;-;-;-;11
"430470 CARAZINHO";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"430500 CATUIPE";-;-;-;3;7;-;-;-;-;-;-;-;-;10
"430510 CAXIAS DO SUL";-;4;4;2;3;-;-;-;-;-;-;-;-;13
"430530 CHAPADA";-;-;2;-;-;-;-;-;-;-;-;-;-;2
"430535 CHARQUEADAS";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"430600 CRISSIUMAL";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"430640 DOIS IRMAOS";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"430660 DOM PEDRITO";-;-;-;2;-;-;-;-;-;-;-;-;-;2
"430750 ESPUMOSO";-;-;-;-;-;-;-;-;-;-;-;-;2;2
"430770 ESTEIO";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"430790 FARROUPILHA";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"430820 FLORES DA CUNHA";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"430860 GARIBALDI";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"430920 GRAVATAI";-;-;-;2;-;-;-;-;-;-;-;-;-;2
"430930 GUAIBA";-;1;-;1;-;-;-;-;-;-;-;-;-;2
"430950 GUARANI DAS MISSOES";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"430960 HORIZONTINA";-;-;1;1;-;-;-;-;-;-;-;-;-;2
"431010 IGREJINHA";-;-;1;-;1;-;-;-;-;-;-;-;-;2
"431020 IJUI";-;2;4;11;5;-;-;-;-;-;-;-;-;22
"431050 IRAI";-;1;2;-;-;-;-;-;-;-;-;-;-;3
"431120 JULIO DE CASTILHOS";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"431140 LAJEADO";-;-;1;-;-;-;-;-;-;-;-;2;-;3
"431180 MARAU";-;-;2;1;-;-;-;-;-;-;-;-;-;3
"431237 MONTE ALEGRE DOS CAMPOS";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"431335 NOVA ROMA DO SUL";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"431340 NOVO HAMBURGO";-;1;-;-;-;-;-;1;-;-;-;-;-;2
"431410 PASSO FUNDO";-;1;-;-;-;-;-;-;1;-;1;-;-;3
"431440 PELOTAS";-;-;1;-;2;-;-;-;-;-;-;-;1;4
"431480 PORTAO";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"431490 PORTO ALEGRE";-;13;54;88;62;29;4;1;2;-;-;1;1;255
"431540 REDENTORA";-;-;-;2;-;-;1;-;-;-;-;-;-;3
"431560 RIO GRANDE";-;2;1;3;3;1;-;-;-;-;-;-;-;10
"431680 SANTA CRUZ DO SUL";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"431690 SANTA MARIA";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"431720 SANTA ROSA";-;-;15;26;8;1;-;-;-;-;1;-;-;51
"431790 SANTO CRISTO";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"431800 SAO BORJA";-;-;-;-;6;-;-;-;-;-;-;-;-;6
"431860 SAO JOSE DO OURO";-;2;-;-;1;-;-;-;-;-;-;-;-;3
"431870 SAO LEOPOLDO";-;-;1;-;2;-;-;1;-;-;-;-;-;4
"431900 SAO MARCOS";-;-;-;-;2;-;-;-;-;-;-;-;-;2
"431915 SAO MIGUEL DAS MISSOES";-;-;1;-;1;-;-;-;-;-;1;-;-;3
"431920 SAO NICOLAU";-;-;1;2;-;-;-;-;-;-;-;-;-;3
"432000 SAPUCAIA DO SUL";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"432090 TAPEJARA";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"432120 TAQUARA";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"432140 TENENTE PORTELA";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"432145 TEUTONIA";-;-;-;-;1;-;-;-;-;-;-;-;1;2
"432150 TORRES";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"432180 TRES DE MAIO";-;-;1;-;3;-;-;-;-;-;-;-;-;4
"432190 TRES PASSOS";-;1;-;-;1;-;-;-;-;-;-;-;-;2
"432220 TUPANCIRETA";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"432250 VACARIA";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"432280 VERANOPOLIS";-;-;-;-;1;-;-;2;-;-;-;-;-;3
"432300 VIAMAO";-;-;1;-;-;1;-;-;-;-;-;-;-;2
"432380 XANGRI-LA";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"500020 AGUA CLARA";-;37;164;485;228;51;-;1;3;-;2;1;7;979
"500025 ALCINOPOLIS";-;9;103;174;84;34;29;8;3;1;3;6;2;456
"500060 AMAMBAI";-;33;106;163;40;13;1;-;-;-;1;-;3;360
"500070 ANASTACIO";-;232;164;46;15;1;2;1;-;1;1;-;9;472
"500080 ANAURILANDIA";-;16;39;68;10;5;4;1;-;-;-;-;-;143
"500085 ANGELICA";-;15;47;80;29;-;-;-;-;-;1;-;-;172
"500090 ANTONIO JOAO";-;2;11;22;27;10;1;2;-;-;1;-;2;78
"500100 APARECIDA DO TABOADO";-;1;11;23;26;1;1;3;-;-;-;-;1;67
"500110 AQUIDAUANA";-;535;394;223;50;19;4;6;1;1;5;2;24;1264
"500124 ARAL MOREIRA";-;1;4;14;2;6;2;-;-;-;-;-;-;29
"500150 BANDEIRANTES";-;9;33;88;35;63;7;14;7;3;2;-;-;261
"500190 BATAGUASSU";-;148;25;2;-;-;-;-;-;-;-;-;3;178
"500200 BATAYPORA";-;18;-;-;-;-;-;-;-;-;-;-;-;18
"500210 BELA VISTA";-;2;10;22;14;7;5;2;1;-;-;-;2;65
"500215 BODOQUENA";-;41;50;34;23;24;16;7;2;3;8;1;7;216
"500220 BONITO";-;370;332;217;125;43;1;9;2;-;3;-;5;1107
"500230 BRASILANDIA";-;13;33;100;38;47;13;2;1;-;-;-;3;250
"500240 CAARAPO";-;16;55;90;61;33;4;7;1;1;-;3;1;272
"500260 CAMAPUA";-;48;220;231;104;22;2;4;-;-;1;4;1;637
"500270 CAMPO GRANDE";-;18957;12939;4976;1576;737;304;200;113;103;110;173;1002;41190
"500280 CARACOL";-;-;3;28;29;8;4;1;-;-;1;2;2;78
"500290 CASSILANDIA";-;11;50;82;104;100;18;3;-;-;-;-;-;368
"500295 CHAPADAO DO SUL";-;13;20;31;44;29;5;-;3;-;-;3;-;148
"500310 CORGUINHO";-;36;25;29;-;-;-;-;-;-;-;-;-;90
"500315 CORONEL SAPUCAIA";-;6;11;17;9;3;-;1;-;1;-;-;1;49
"500320 CORUMBA";-;106;333;394;135;57;37;21;12;16;4;8;15;1138
"500325 COSTA RICA";-;30;64;107;125;48;23;3;1;-;1;-;2;404
"500330 COXIM";-;135;211;65;31;23;13;4;-;-;-;5;4;491
"500345 DEODAPOLIS";-;24;131;406;249;33;2;-;-;1;-;-;-;846
"500348 DOIS IRMAOS DO BURITI";1;83;188;212;78;12;-;2;2;-;-;-;1;579
"500350 DOURADINA";-;50;122;140;47;6;2;-;-;-;-;-;-;367
"500370 DOURADOS";-;225;477;673;346;115;13;7;1;2;1;6;20;1886
"500375 ELDORADO";-;6;9;56;48;18;1;2;-;-;-;-;-;140
"500380 FATIMA DO SUL";-;190;242;176;15;19;3;2;-;-;-;-;21;668
"500390 FIGUEIRAO";-;6;22;18;13;13;4;-;-;2;-;-;-;78
"500400 GLORIA DE DOURADOS";-;22;108;151;47;2;-;-;-;-;-;-;3;333
"500410 GUIA LOPES DA LAGUNA";-;19;47;108;107;57;12;4;1;-;1;1;1;358
"500430 IGUATEMI";-;134;373;295;228;49;6;2;-;1;-;-;-;1088
"500440 INOCENCIA";-;4;1;7;11;1;2;11;3;-;-;-;-;40
"500450 ITAPORA";-;18;17;17;37;20;6;2;1;1;-;-;-;119
"500460 ITAQUIRAI";-;16;66;218;85;17;4;-;-;-;-;-;1;407
"500470 IVINHEMA";-;43;121;130;127;45;8;1;-;-;-;1;7;483
"500480 JAPORA";-;1;4;14;2;1;-;-;-;-;-;-;-;22
"500490 JARAGUARI";-;10;6;38;52;15;-;-;-;-;-;-;2;123
"500500 JARDIM";-;38;70;97;121;31;21;9;-;2;2;1;2;394
"500510 JATEI";-;17;23;71;36;1;-;-;-;-;-;-;-;148
"500515 JUTI";-;8;3;3;-;-;-;1;1;-;-;-;-;16
"500520 LADARIO";-;357;282;211;55;6;6;4;2;1;1;7;12;944
"500525 LAGUNA CARAPA";-;5;9;6;1;2;-;-;-;-;-;-;-;23
"500540 MARACAJU";-;27;137;263;187;81;18;6;-;-;-;-;1;720
"500560 MIRANDA";-;160;324;51;8;3;3;2;2;-;1;1;15;570
"500568 MUNDO NOVO";-;14;50;66;95;47;21;9;2;-;-;-;-;304
"500570 NAVIRAI";-;528;959;862;96;10;3;4;-;1;1;3;38;2505
"500580 NIOAQUE";-;13;46;140;140;19;1;1;-;-;-;-;2;362
"500600 NOVA ALVORADA DO SUL";-;61;254;275;107;18;-;-;-;-;-;1;1;717
"500620 NOVA ANDRADINA";-;837;768;307;69;1;1;-;1;-;2;-;13;1999
"500625 NOVO HORIZONTE DO SUL";-;20;131;124;136;74;45;7;-;-;-;1;-;538
"500627 PARAISO DAS AGUAS";-;-;16;-;-;-;-;-;-;-;-;-;-;16
"500630 PARANAIBA";-;15;64;296;476;172;22;7;6;2;1;5;2;1068
"500635 PARANHOS";-;-;-;4;6;2;1;-;-;-;-;-;-;13
"500640 PEDRO GOMES";-;58;25;21;14;5;7;1;-;-;-;-;8;139
"500660 PONTA PORA";-;32;58;151;94;44;5;5;-;1;1;1;6;398
"500690 PORTO MURTINHO";-;19;54;76;40;13;-;-;-;-;-;-;-;202
"500710 RIBAS DO RIO PARDO";-;298;202;106;34;2;1;-;-;-;-;2;57;702
"500720 RIO BRILHANTE";-;39;69;45;8;13;2;1;-;-;-;2;-;179
"500730 RIO NEGRO";-;6;4;2;1;1;2;5;1;1;1;33;29;86
"500740 RIO VERDE DE MATO GROSSO";-;127;70;42;21;5;1;3;-;4;-;-;7;280
"500750 ROCHEDO";-;94;125;149;32;2;6;1;-;-;-;1;8;418
"500755 SANTA RITA DO PARDO";-;10;77;41;104;31;6;2;-;-;-;-;4;275
"500769 SAO GABRIEL DO OESTE";-;109;302;497;270;36;9;7;9;3;5;22;18;1287
"500770 SETE QUEDAS";-;6;7;78;71;16;-;-;-;7;-;-;-;185
"500780 SELVIRIA";-;1;9;47;35;16;10;6;-;-;-;-;-;124
"500790 SIDROLANDIA";-;236;358;397;223;180;55;13;9;1;3;4;39;1518
"500793 SONORA";-;92;192;198;165;74;27;2;-;-;-;-;1;751
"500795 TACURU";-;2;5;11;11;4;1;-;-;-;-;-;-;34
"500797 TAQUARUSSU";-;8;75;38;8;-;-;-;-;-;-;-;-;129
"500800 TERENOS";-;126;82;26;9;5;1;2;1;2;1;2;1;258
"500830 TRES LAGOAS";-;104;444;1293;1333;658;26;5;2;1;-;-;-;3866
"500840 VICENTINA";-;69;73;62;13;1;5;3;3;1;1;3;8;242
"510010 ACORIZAL";-;6;4;1;-;-;-;-;-;-;-;1;2;14
"510020 AGUA BOA";-;43;24;43;68;32;13;2;-;1;1;15;7;249
"510025 ALTA FLORESTA";-;412;304;207;173;63;62;43;36;37;28;63;82;1510
"510030 ALTO ARAGUAIA";-;3;13;22;12;6;2;-;-;-;-;-;1;59
"510035 ALTO BOA VISTA";-;6;2;5;5;-;1;-;-;-;-;-;6;25
"510040 ALTO GARCAS";-;11;4;12;1;-;1;-;-;-;-;3;1;33
"510050 ALTO PARAGUAI";-;30;14;8;8;3;-;-;-;1;-;-;-;64
"510060 ALTO TAQUARI";-;24;10;2;1;-;-;-;-;-;-;-;1;38
"510080 APIACAS";-;-;1;1;2;-;-;-;-;-;-;-;-;4
"510100 ARAGUAIANA";-;32;7;3;3;-;-;-;-;-;-;1;2;48
"510125 ARAPUTANGA";-;22;20;15;11;4;4;1;-;2;2;11;8;100
"510130 ARENAPOLIS";-;11;3;2;2;-;-;-;-;1;2;2;2;25
"510140 ARIPUANA";-;21;20;22;15;9;3;4;-;8;4;16;4;126
"510160 BARAO DE MELGACO";-;2;-;-;-;-;-;-;-;-;-;-;-;2
"510170 BARRA DO BUGRES";-;115;76;14;15;3;-;-;-;-;-;1;30;254
"510180 BARRA DO GARCAS";-;230;380;263;104;23;2;6;3;4;1;9;29;1054
"510185 BOM JESUS DO ARAGUAIA";-;4;8;4;8;5;-;-;-;-;-;-;4;33
"510190 BRASNORTE";-;37;10;5;10;6;4;1;1;3;6;5;12;100
"510250 CACERES";-;260;157;93;33;11;5;5;1;3;1;11;33;613
"510260 CAMPINAPOLIS";-;5;7;2;2;2;-;-;-;-;-;-;1;19
"510263 CAMPO NOVO DO PARECIS";-;197;159;258;426;141;24;5;2;1;3;8;12;1236
"510267 CAMPO VERDE";-;259;111;52;59;9;3;3;-;2;2;4;71;575
"510268 CAMPOS DE JULIO";-;41;32;36;20;2;7;9;1;1;-;4;8;161
"510269 CANABRAVA DO NORTE";-;6;7;10;6;2;-;-;-;-;-;1;-;32
"510270 CANARANA";-;34;40;45;53;24;4;-;-;-;-;2;4;206
"510279 CARLINDA";-;31;58;17;6;-;-;1;1;1;-;1;2;118
"510285 CASTANHEIRA";-;26;14;6;6;5;-;-;-;-;1;1;-;59
"510300 CHAPADA DOS GUIMARAES";-;5;4;6;1;1;-;-;-;-;-;1;1;19
"510305 CLAUDIA";-;23;12;16;18;5;2;6;-;1;-;1;-;84
"510320 COLIDER";-;33;175;112;24;51;17;16;5;12;8;11;12;476
"510325 COLNIZA";-;28;29;18;9;9;-;-;-;-;2;36;41;172
"510330 COMODORO";-;96;87;55;36;24;6;12;6;4;5;8;21;360
"510335 CONFRESA";-;128;46;54;40;10;7;-;1;-;1;5;4;296
"510336 CONQUISTA D'OESTE";-;2;1;-;-;-;1;-;-;-;-;-;-;4
"510337 COTRIGUACU";-;4;11;11;1;-;-;-;-;-;-;-;2;29
"510340 CUIABA";-;446;641;703;621;315;132;144;104;134;199;138;151;3728
"510343 CURVELANDIA";-;8;4;1;1;-;-;-;-;-;-;-;-;14
"510345 DENISE";-;1;2;1;-;-;-;-;-;-;-;-;-;4
"510350 DIAMANTINO";-;62;24;24;10;3;5;-;1;1;1;-;7;138
"510360 DOM AQUINO";-;21;5;1;1;-;1;-;2;-;-;-;5;36
"510370 FELIZ NATAL";-;28;33;37;15;21;5;6;1;-;-;2;6;154
"510380 FIGUEIROPOLIS D'OESTE";-;-;-;2;4;-;-;-;-;-;2;2;-;10
"510385 GAUCHA DO NORTE";-;64;46;30;18;14;3;7;1;1;-;1;8;193
"510390 GENERAL CARNEIRO";-;1;1;4;1;-;-;-;-;-;2;5;-;14
"510395 GLORIA D'OESTE";-;-;3;2;2;2;1;1;-;-;-;1;1;13
"510410 GUARANTA DO NORTE";-;459;172;71;21;4;3;1;-;1;1;9;58;800
"510420 GUIRATINGA";-;-;-;-;2;-;-;-;-;-;1;-;-;3
"510450 INDIAVAI";-;4;1;3;5;1;-;1;-;-;-;-;2;17
"510452 IPIRANGA DO NORTE";-;6;4;1;6;15;19;14;2;2;-;-;-;69
"510454 ITANHANGA";-;1;6;15;10;33;7;1;4;-;-;-;-;77
"510455 ITAUBA";-;11;24;9;23;50;34;8;3;7;1;2;2;174
